timestamp,open,high,low,close,volume
2025-03-10 01:15:00,81278.02,81292.18,80802.59,81022.01,177.87494
2025-03-10 01:20:00,81022.01,81265.46,80982.0,81263.99,81.0884
2025-03-10 01:25:00,81263.99,81400.0,81142.0,81302.02,102.35058
2025-03-10 01:30:00,81302.01,81733.66,81290.54,81553.06,195.31962
2025-03-10 01:35:00,81553.07,81599.07,81354.23,81492.0,115.91444
2025-03-10 01:40:00,81492.0,81743.06,81472.01,81690.53,127.01538
2025-03-10 01:45:00,81690.53,81786.12,81548.53,81740.68,80.83057
2025-03-10 01:50:00,81740.68,81888.0,81642.0,81775.24,105.29592
2025-03-10 01:55:00,81775.25,81830.0,81654.0,81766.01,95.19912
2025-03-10 02:00:00,81766.01,81974.1,81617.0,81626.0,101.75475
2025-03-10 02:05:00,81626.0,81844.0,81526.25,81816.02,70.45311
2025-03-10 02:10:00,81816.02,82084.5,81764.86,81944.64,122.06969
2025-03-10 02:15:00,81944.65,82583.25,81928.03,82276.97,339.32028
2025-03-10 02:20:00,82276.97,82428.86,82186.81,82270.0,128.47257
2025-03-10 02:25:00,82269.99,82279.58,82081.31,82146.03,122.02722
2025-03-10 02:30:00,82146.03,82542.65,82112.56,82529.73,196.62103
2025-03-10 02:35:00,82529.74,82744.0,82457.27,82568.34,200.94504
2025-03-10 02:40:00,82568.35,82696.32,82430.0,82430.77,120.36968
2025-03-10 02:45:00,82430.78,82567.05,82358.57,82444.77,70.24997
2025-03-10 02:50:00,82444.78,82467.35,82179.73,82327.55,157.85772
2025-03-10 02:55:00,82327.55,82337.49,82106.43,82198.12,117.25484
2025-03-10 03:00:00,82198.12,82326.22,82132.21,82240.6,90.97856
2025-03-10 03:05:00,82240.61,82272.05,81982.28,82077.33,167.75499
2025-03-10 03:10:00,82077.33,82124.1,81874.37,81909.37,135.62142
2025-03-10 03:15:00,81909.37,82034.16,81902.88,82000.0,73.16336
2025-03-10 03:20:00,82000.0,82032.26,81805.34,81904.93,69.22336
2025-03-10 03:25:00,81904.92,81932.03,81791.82,81818.62,97.13675
2025-03-10 03:30:00,81818.62,82084.0,81795.4,82001.74,75.06401
2025-03-10 03:35:00,82001.73,82265.39,81978.16,82223.62,116.29344
2025-03-10 03:40:00,82223.62,82327.83,82169.06,82234.72,89.54246
2025-03-10 03:45:00,82234.72,82333.37,82198.31,82315.76,66.82042
2025-03-10 03:50:00,82315.76,82317.5,82098.03,82171.99,39.93987
2025-03-10 03:55:00,82172.0,82181.25,82022.95,82047.49,41.55174
2025-03-10 04:00:00,82047.49,82261.43,82004.0,82261.43,35.19765
2025-03-10 04:05:00,82261.42,82427.57,82241.06,82332.96,87.60326
