timestamp,open,high,low,close,volume
2025-03-03 02:30:00,92437.99,93245.3,92437.41,93083.99,521.47446
2025-03-03 02:45:00,93083.99,93442.83,93075.47,93318.24,334.66567
2025-03-03 03:00:00,93318.23,93437.68,92828.64,92883.99,370.40499
2025-03-03 03:15:00,92884.0,92951.5,92450.0,92718.0,530.69305
2025-03-03 03:30:00,92718.01,92844.01,92520.7,92550.26,245.48027
2025-03-03 03:45:00,92550.27,92920.45,92531.8,92709.98,186.87118
2025-03-03 04:00:00,92709.98,92817.72,92600.01,92696.54,185.66872
2025-03-03 04:15:00,92696.17,92910.87,92590.25,92700.0,442.81636
2025-03-03 04:30:00,92699.99,92794.55,92591.1,92794.55,185.57541
2025-03-03 04:45:00,92794.55,92947.67,92730.63,92866.0,182.14659
2025-03-03 05:00:00,92866.01,93117.99,92830.44,92996.01,164.25924
2025-03-03 05:15:00,92996.01,93087.98,92870.8,92982.04,197.02338
2025-03-03 05:30:00,92982.05,93293.38,92928.83,93273.66,528.65866
2025-03-03 05:45:00,93273.26,93361.46,93195.35,93344.0,232.2415
2025-03-03 06:00:00,93344.78,93344.78,92925.93,92986.63,198.37282
2025-03-03 06:15:00,92986.63,93030.0,92766.66,92838.0,251.76392
2025-03-03 06:30:00,92837.99,92837.99,91988.0,91993.99,628.99999
2025-03-03 06:45:00,91994.0,92299.0,91341.64,91645.99,1010.14362
2025-03-03 07:00:00,91646.0,92131.13,91181.0,91884.05,706.58049
2025-03-03 07:15:00,91884.05,92093.2,91641.5,91964.0,373.54701
2025-03-03 07:30:00,91964.0,92288.62,91876.02,92148.01,299.69063
2025-03-03 07:45:00,92146.01,92564.3,92138.91,92363.58,265.03037
2025-03-03 08:00:00,92363.58,92394.03,92169.81,92193.05,216.02001
2025-03-03 08:15:00,92193.06,92243.58,91638.61,91943.37,393.96267
2025-03-03 08:30:00,91943.37,92201.73,91730.0,91994.43,392.53563
2025-03-03 08:45:00,91994.43,92018.5,91142.0,91477.54,990.85805
2025-03-03 09:00:00,91477.54,91874.6,91190.27,91650.4,657.58062
2025-03-03 09:15:00,91650.41,91948.04,91272.47,91896.01,373.57786
2025-03-03 09:30:00,91896.0,92082.75,91721.97,91945.99,665.9463
2025-03-03 09:45:00,91945.99,92048.34,91783.44,91847.76,296.71934
2025-03-03 10:00:00,91847.76,91974.0,91546.71,91600.17,316.20137
2025-03-03 10:15:00,91600.17,92200.0,91571.01,92031.99,303.99575
2025-03-03 10:30:00,92031.99,92499.0,91982.46,92355.53,318.49033
2025-03-03 10:45:00,92355.52,92581.86,92227.0,92546.77,195.08592
2025-03-03 11:00:00,92546.76,92917.99,92415.57,92719.65,460.19218
2025-03-03 11:15:00,92719.66,92836.79,92464.28,92723.9,307.39838
2025-03-03 11:30:00,92723.9,92788.21,92450.15,92584.91,228.8251
2025-03-03 11:45:00,92584.91,92748.07,92524.37,92739.99,196.86328
2025-03-03 12:00:00,92740.0,93255.58,92716.57,93161.69,460.07704
2025-03-03 12:15:00,93161.69,93221.85,92856.75,92856.75,294.49972
2025-03-03 12:30:00,92856.75,93132.14,92663.19,93013.96,382.52719
2025-03-03 12:45:00,93013.97,93178.5,92933.19,93027.34,205.08673
2025-03-03 13:00:00,93027.35,93288.0,92902.21,92920.59,293.35325
2025-03-03 13:15:00,92920.59,93212.27,92882.38,93038.0,201.70822
2025-03-03 13:30:00,93038.0,93690.0,93020.21,93642.06,414.85635
2025-03-03 13:45:00,93642.05,93679.0,93207.89,93586.83,351.88452
2025-03-03 14:00:00,93586.82,93721.37,93350.01,93647.34,302.39969
2025-03-03 14:15:00,93647.34,93652.33,92721.01,93180.71,596.46086
2025-03-03 14:30:00,93180.7,93292.7,90750.0,91363.34,2021.0516
2025-03-03 14:45:00,91363.33,91573.87,89136.45,89278.88,3252.67812
2025-03-03 15:00:00,89264.51,90622.51,89117.0,90436.46,2647.62147
2025-03-03 15:15:00,90436.46,91307.0,89900.0,91083.99,1502.22746
2025-03-03 15:30:00,91083.99,91248.34,90313.21,90694.32,976.20299
2025-03-03 15:45:00,90694.32,90807.47,89953.04,90035.37,645.61671
2025-03-03 16:00:00,90035.38,90372.74,89691.02,90015.43,745.68893
2025-03-03 16:15:00,90015.44,90750.91,89849.18,90273.99,533.72933
2025-03-03 16:30:00,90274.0,90377.76,89850.0,90042.15,447.46677
2025-03-03 16:45:00,90042.16,90418.0,89972.0,90154.0,384.35156
2025-03-03 17:00:00,90154.0,90454.54,89912.0,90165.32,470.02398
2025-03-03 17:15:00,90165.33,90521.18,89992.0,90324.0,319.90664
2025-03-03 17:30:00,90324.01,91000.0,90300.0,90924.01,467.50958
2025-03-03 17:45:00,90924.0,90924.0,90056.6,90300.01,369.31013
2025-03-03 18:00:00,90300.01,90450.47,89256.5,89377.36,798.86854
2025-03-03 18:15:00,89377.36,89591.62,87433.43,87766.09,2668.20125
2025-03-03 18:30:00,87766.09,88186.44,86921.98,87304.0,1952.99073
2025-03-03 18:45:00,87303.99,87920.2,86781.98,87132.8,1899.54633
2025-03-03 19:00:00,87132.8,87724.13,86884.09,87078.23,983.16915
2025-03-03 19:15:00,87078.24,87185.01,86561.21,87032.75,918.4145
2025-03-03 19:30:00,87032.76,87488.0,86714.28,86931.99,641.04883
2025-03-03 19:45:00,86931.99,87088.2,85555.45,85606.0,2515.47443
2025-03-03 20:00:00,85606.01,86156.34,85319.0,85756.54,2028.83907
2025-03-03 20:15:00,85756.55,86412.0,85690.0,85814.55,1229.03998
2025-03-03 20:30:00,85814.55,86258.58,85200.01,85424.0,1169.3983
2025-03-03 20:45:00,85424.0,86075.99,85416.44,86074.0,703.17547
2025-03-03 21:00:00,86073.99,86419.11,86002.0,86394.49,460.57028
2025-03-03 21:15:00,86394.49,86582.12,86060.0,86073.99,409.91397
2025-03-03 21:30:00,86074.0,86509.69,86058.0,86254.0,316.2738
2025-03-03 21:45:00,86254.01,86254.01,85117.11,85374.33,727.65108
2025-03-03 22:00:00,85374.33,86379.64,85308.0,86119.99,510.91464
2025-03-03 22:15:00,86120.0,86600.0,86021.06,86408.0,386.32989
2025-03-03 22:30:00,86408.01,86482.0,86132.07,86358.5,338.20255
2025-03-03 22:45:00,86358.49,87038.46,86299.23,86650.96,298.39083
2025-03-03 23:00:00,86650.96,86654.29,86000.0,86315.87,450.09707
2025-03-03 23:15:00,86315.87,86808.0,86125.8,86507.44,217.14901
2025-03-03 23:30:00,86507.44,86698.12,86309.09,86588.01,244.84206
2025-03-03 23:45:00,86588.01,86588.01,86007.73,86220.61,226.82542
2025-03-04 00:00:00,86221.16,86540.56,85880.0,86231.84,494.93395
2025-03-04 00:15:00,86231.85,86807.98,86189.6,86430.86,430.48836
2025-03-04 00:30:00,86430.87,86527.36,85931.28,86023.15,340.56526
2025-03-04 00:45:00,86023.16,86321.99,85909.09,86046.43,221.10617
2025-03-04 01:00:00,86046.43,86196.0,85549.32,85749.5,482.82346
2025-03-04 01:15:00,85749.5,85972.13,85301.0,85708.0,523.93486
2025-03-04 01:30:00,85708.01,85879.19,83436.0,83571.05,2315.31127
2025-03-04 01:45:00,83571.05,83840.0,82641.51,83380.55,2468.21974
2025-03-04 02:00:00,83380.72,83845.87,82464.84,83775.03,1712.10867
2025-03-04 02:15:00,83775.04,83782.2,82880.06,83223.84,864.86616
