timestamp,open,high,low,close,volume
2025-02-20 16:30:00,97701.13,97968.0,97513.62,97550.73,541.48461
2025-02-20 17:00:00,97550.73,97960.0,97541.4,97876.49,335.94839
2025-02-20 17:30:00,97876.5,97999.99,97809.99,97954.95,339.27859
2025-02-20 18:00:00,97954.95,98423.29,97943.34,98280.79,861.74818
2025-02-20 18:30:00,98280.79,98436.0,98125.95,98295.08,430.9285
2025-02-20 19:00:00,98295.09,98518.0,98292.96,98466.79,440.15886
2025-02-20 19:30:00,98466.79,98466.79,98241.99,98422.8,254.49556
2025-02-20 20:00:00,98422.8,98711.36,98313.73,98585.7,400.45706
2025-02-20 20:30:00,98585.69,98669.78,98353.49,98453.61,434.81229
2025-02-20 21:00:00,98453.61,98498.43,98169.48,98185.81,283.05243
2025-02-20 21:30:00,98185.81,98264.21,98000.0,98089.46,340.50501
2025-02-20 22:00:00,98089.45,98320.32,98062.08,98176.78,208.57311
2025-02-20 22:30:00,98176.79,98371.66,98113.2,98134.95,127.9487
2025-02-20 23:00:00,98134.95,98424.4,98115.0,98305.75,198.14994
2025-02-20 23:30:00,98305.74,98510.89,98294.23,98305.0,188.87004
2025-02-21 00:00:00,98305.01,98505.0,98296.13,98333.27,269.29188
2025-02-21 00:30:00,98333.27,98410.17,98084.06,98236.32,250.58228
2025-02-21 01:00:00,98236.32,98289.98,98114.58,98170.29,131.26485
2025-02-21 01:30:00,98170.29,98350.0,98113.2,98312.0,307.73951
2025-02-21 02:00:00,98312.0,98373.72,98228.15,98267.32,383.20145
2025-02-21 02:30:00,98267.32,98297.02,98111.11,98111.12,279.80448
2025-02-21 03:00:00,98111.13,98298.26,98085.96,98256.79,298.92271
2025-02-21 03:30:00,98256.79,98266.62,98085.15,98141.99,382.83264
2025-02-21 04:00:00,98141.99,98271.15,98133.96,98171.5,228.10985
2025-02-21 04:30:00,98171.5,98266.53,98117.73,98204.01,245.71526
2025-02-21 05:00:00,98204.02,98297.3,98156.94,98261.4,225.90914
2025-02-21 05:30:00,98261.4,98389.31,98244.51,98333.58,303.67882
2025-02-21 06:00:00,98333.59,98421.35,98292.63,98381.06,214.08837
2025-02-21 06:30:00,98381.07,98412.01,98352.78,98409.99,137.46267
2025-02-21 07:00:00,98410.0,98610.17,98387.17,98435.92,440.83963
2025-02-21 07:30:00,98435.92,98435.93,98172.0,98179.76,260.67774
2025-02-21 08:00:00,98179.77,98261.91,98150.94,98182.2,184.978
2025-02-21 08:30:00,98182.2,98248.28,98150.0,98213.41,184.07295
2025-02-21 09:00:00,98213.41,98896.81,98213.4,98371.97,780.73767
2025-02-21 09:30:00,98371.97,98478.75,98111.11,98337.7,552.96207
2025-02-21 10:00:00,98337.7,98528.1,98240.63,98424.0,293.55508
2025-02-21 10:30:00,98424.0,98679.83,98412.32,98612.0,415.05582
2025-02-21 11:00:00,98612.0,98787.47,98490.57,98769.41,672.84619
2025-02-21 11:30:00,98769.41,98833.11,98622.0,98629.3,386.4905
2025-02-21 12:00:00,98629.31,98899.99,98531.29,98862.79,477.98852
2025-02-21 12:30:00,98862.79,98957.93,98745.35,98904.0,406.68352
2025-02-21 13:00:00,98903.99,99400.0,98800.0,99211.5,1176.00237
2025-02-21 13:30:00,99211.5,99475.0,99211.5,99334.93,538.51126
2025-02-21 14:00:00,99334.92,99380.17,98955.0,99054.77,439.86485
2025-02-21 14:30:00,99054.78,99054.78,98345.69,98777.77,1197.2041
2025-02-21 15:00:00,98777.78,99333.34,97608.21,98216.01,2051.63992
2025-02-21 15:30:00,98216.0,98310.0,97177.31,98104.04,2631.9267
2025-02-21 16:00:00,98104.04,98757.0,97709.92,98301.89,1657.29226
2025-02-21 16:30:00,98301.89,98655.19,98125.0,98215.81,848.38
2025-02-21 17:00:00,98215.81,98430.58,97810.0,97911.98,818.46132
2025-02-21 17:30:00,97911.98,97911.99,96832.01,96971.9,1696.30413
2025-02-21 18:00:00,96971.91,97223.4,96678.47,97075.48,1066.47745
2025-02-21 18:30:00,97075.47,97117.65,96515.49,96543.52,843.30329
2025-02-21 19:00:00,96543.52,96829.0,95864.0,95904.13,1230.50104
2025-02-21 19:30:00,95904.13,96300.91,95247.15,95285.11,1281.39634
2025-02-21 20:00:00,95285.11,95671.9,95138.49,95250.88,1232.93505
2025-02-21 20:30:00,95250.88,95585.84,94871.95,95066.25,1819.29932
2025-02-21 21:00:00,95066.24,95410.01,95018.86,95076.0,890.79869
2025-02-21 21:30:00,95076.01,95480.0,95006.13,95395.03,677.94168
2025-02-21 22:00:00,95395.03,95930.6,95245.49,95777.01,536.95731
2025-02-21 22:30:00,95777.01,95921.87,95509.0,95823.53,302.0489
2025-02-21 23:00:00,95823.53,96084.1,95666.88,96052.91,326.56945
2025-02-21 23:30:00,96052.91,96202.68,96012.3,96181.98,269.97437
2025-02-22 00:00:00,96181.99,96186.5,95770.49,95804.0,397.64659
2025-02-22 00:30:00,95804.0,96214.59,95781.89,96185.9,370.83161
2025-02-22 01:00:00,96185.91,96367.79,96123.72,96359.91,450.1766
2025-02-22 01:30:00,96359.91,96451.15,96187.37,96233.2,198.71283
2025-02-22 02:00:00,96233.2,96291.99,96110.0,96110.01,195.23635
2025-02-22 02:30:00,96110.01,96455.97,96107.0,96343.22,340.74657
2025-02-22 03:00:00,96343.22,96358.0,96211.0,96310.91,161.63569
2025-02-22 03:30:00,96310.76,96315.23,96156.53,96299.07,132.99016
2025-02-22 04:00:00,96299.08,96444.69,96273.85,96366.18,224.58831
2025-02-22 04:30:00,96366.18,96470.59,96343.12,96387.36,155.32034
2025-02-22 05:00:00,96387.36,96487.73,96312.0,96487.72,106.44979
2025-02-22 05:30:00,96487.73,96530.0,96434.02,96509.83,169.84324
2025-02-22 06:00:00,96509.83,96578.99,96425.39,96444.0,140.03199
2025-02-22 06:30:00,96443.99,96489.2,96327.12,96395.18,281.78189
2025-02-22 07:00:00,96395.19,96511.93,96390.12,96450.0,203.17707
2025-02-22 07:30:00,96450.01,96480.17,96288.09,96288.09,113.71736
2025-02-22 08:00:00,96288.09,96348.6,96163.46,96257.84,280.96158
2025-02-22 08:30:00,96257.85,96300.0,96159.01,96219.8,158.17282
2025-02-22 09:00:00,96219.81,96436.89,96151.0,96358.54,557.81511
2025-02-22 09:30:00,96358.54,96529.79,96358.53,96493.95,205.83229
2025-02-22 10:00:00,96493.96,96583.7,96437.24,96543.01,290.79534
2025-02-22 10:30:00,96543.01,96580.28,96450.97,96500.16,197.38897
