timestamp,open,high,low,close,volume
2025-01-30 21:00:00,104907.1,105217.17,104805.15,105048.89,488.85335
2025-01-30 22:00:00,105048.89,105351.29,104962.11,105094.56,279.52567
2025-01-30 23:00:00,105094.57,105254.0,104693.82,104722.94,395.49962
2025-01-31 00:00:00,104722.94,105029.72,104400.0,104898.49,652.01906
2025-01-31 01:00:00,104898.48,104908.15,104420.97,104729.58,393.75062
2025-01-31 02:00:00,104729.95,104851.99,104255.01,104341.72,583.78993
2025-01-31 03:00:00,104341.73,104377.76,103930.09,104344.46,880.98826
2025-01-31 04:00:00,104344.46,104547.24,103972.13,104007.58,395.0513
2025-01-31 05:00:00,104007.59,104484.09,104007.59,104319.87,359.47579
2025-01-31 06:00:00,104319.87,104745.1,104298.73,104511.02,327.85317
2025-01-31 07:00:00,104511.03,104814.46,104002.01,104188.56,786.55841
2025-01-31 08:00:00,104188.57,104321.98,104013.63,104028.78,441.99171
2025-01-31 09:00:00,104028.79,104329.73,103936.54,104256.56,677.9336
2025-01-31 10:00:00,104256.57,104431.49,104080.1,104284.1,298.57773
2025-01-31 11:00:00,104284.1,104848.65,104284.1,104736.0,574.30716
2025-01-31 12:00:00,104736.01,104918.3,104553.71,104704.68,613.4883
2025-01-31 13:00:00,104704.69,105036.03,104551.09,104664.02,660.0676
2025-01-31 14:00:00,104664.01,104860.0,104106.0,104442.79,1064.61592
2025-01-31 15:00:00,104443.99,106012.0,104443.99,105464.01,2491.4804
2025-01-31 16:00:00,105464.0,105574.4,104696.23,105081.87,1251.1668
2025-01-31 17:00:00,105081.86,105081.87,104542.0,104580.87,700.49821
2025-01-31 18:00:00,104580.87,104820.0,102605.0,102627.29,2458.07389
2025-01-31 19:00:00,102627.29,103016.66,102122.0,102312.32,1967.10942
2025-01-31 20:00:00,102312.31,102321.42,101603.23,101680.02,2009.54037
2025-01-31 21:00:00,101680.02,102166.11,101560.0,102148.73,1047.57467
2025-01-31 22:00:00,102148.72,102482.94,101918.46,102261.3,759.95722
2025-01-31 23:00:00,102261.29,102439.31,101955.0,102429.56,587.31239
2025-02-01 00:00:00,102429.56,102575.06,102213.07,102494.94,538.12176
2025-02-01 01:00:00,102494.94,102780.27,102460.33,102566.0,501.4383
2025-02-01 02:00:00,102566.0,102783.71,102400.0,102467.77,436.03518
2025-02-01 03:00:00,102466.96,102518.42,102198.52,102249.19,334.74761
2025-02-01 04:00:00,102249.19,102503.03,102118.56,102316.16,322.29531
2025-02-01 05:00:00,102316.15,102588.57,102235.29,102500.0,254.68497
2025-02-01 06:00:00,102500.0,102577.12,102184.46,102402.91,231.97083
2025-02-01 07:00:00,102402.91,102494.69,102161.82,102166.49,243.2669
2025-02-01 08:00:00,102166.49,102276.99,101836.43,102016.85,649.65017
2025-02-01 09:00:00,102016.85,102016.85,101412.0,101675.99,638.00804
2025-02-01 10:00:00,101675.99,101984.99,101626.82,101638.0,411.87457
2025-02-01 11:00:00,101638.0,102055.98,101638.0,102028.81,329.61226
2025-02-01 12:00:00,102028.82,102329.01,102009.12,102277.71,449.78635
2025-02-01 13:00:00,102277.71,102284.46,101799.9,101869.02,447.84747
2025-02-01 14:00:00,101869.04,102173.45,101812.0,101827.53,434.28009
2025-02-01 15:00:00,101827.53,102185.94,101730.79,102073.89,372.76128
2025-02-01 16:00:00,102073.89,102209.98,101863.77,101892.32,313.84671
2025-02-01 17:00:00,101892.32,102297.99,101892.32,102262.49,320.90196
2025-02-01 18:00:00,102262.5,102279.52,101965.24,102003.7,211.14828
2025-02-01 19:00:00,102003.7,102023.63,101448.0,101669.6,626.68363
2025-02-01 20:00:00,101669.6,101669.6,101000.0,101333.34,1283.14615
2025-02-01 21:00:00,101333.34,101578.04,101001.0,101199.82,624.44892
2025-02-01 22:00:00,101199.81,101428.0,100510.0,100666.91,1019.70869
2025-02-01 23:00:00,100666.9,100871.45,100279.51,100635.65,1294.69204
2025-02-02 00:00:00,100635.66,101288.51,100500.0,101243.86,625.08919
2025-02-02 01:00:00,101243.86,101456.6,101165.1,101248.38,356.77551
2025-02-02 02:00:00,101248.38,101271.32,100425.0,100452.16,711.44742
2025-02-02 03:00:00,100452.16,100755.93,99148.91,99206.86,2872.03426
2025-02-02 04:00:00,99206.85,99884.0,99031.19,99538.6,1247.36452
2025-02-02 05:00:00,99538.6,100342.69,99500.0,100259.53,714.22872
2025-02-02 06:00:00,100259.53,100515.99,100094.69,100265.15,652.60422
2025-02-02 07:00:00,100265.15,100277.54,99565.6,99643.3,864.58592
2025-02-02 08:00:00,99643.3,100100.0,99315.91,99831.04,917.86988
2025-02-02 09:00:00,99831.05,99864.02,99352.94,99690.78,714.66479
2025-02-02 10:00:00,99690.78,99694.72,99200.0,99417.06,979.95157
2025-02-02 11:00:00,99417.07,99604.0,98645.0,98864.6,1494.73706
2025-02-02 12:00:00,98864.6,99166.19,98157.0,98178.0,1451.82051
2025-02-02 13:00:00,98178.0,98827.18,98160.0,98795.88,1755.25944
2025-02-02 14:00:00,98795.89,99439.05,98705.88,99205.08,1152.42229
2025-02-02 15:00:00,99205.08,99405.74,98720.55,99346.87,905.88368
2025-02-02 16:00:00,99346.87,99361.97,98075.02,98264.0,1453.70445
2025-02-02 17:00:00,98264.01,98580.38,97019.0,97228.85,3212.44953
2025-02-02 18:00:00,97228.86,97931.65,96821.54,97087.92,2847.7315
2025-02-02 19:00:00,97087.92,98700.0,96842.33,98273.16,2181.85188
2025-02-02 20:00:00,98273.17,98628.74,97650.54,97798.0,983.70523
2025-02-02 21:00:00,97798.01,97977.02,96573.47,97020.54,1618.1372
2025-02-02 22:00:00,97020.56,98022.2,96150.0,97994.46,2148.5789
2025-02-02 23:00:00,97994.47,97994.47,96543.1,97700.59,2756.60172
2025-02-03 00:00:00,97700.59,97782.79,95500.0,96511.33,5020.71343
2025-02-03 01:00:00,96511.33,96945.03,92000.0,93435.82,10531.22735
2025-02-03 02:00:00,93436.97,94980.0,91231.0,93566.01,10595.36035
2025-02-03 03:00:00,93566.0,94688.0,93426.49,94038.74,3582.18997
2025-02-03 04:00:00,94038.75,94490.72,92646.36,92786.53,2460.88916
2025-02-03 05:00:00,92786.53,94273.84,92760.8,94216.0,1715.26085
2025-02-03 06:00:00,94215.99,94600.0,93657.33,93911.04,1706.31998
2025-02-03 07:00:00,93911.05,95426.63,93846.32,95333.01,1900.84801
2025-02-03 08:00:00,95333.01,95634.39,94850.85,95340.0,1832.12634
2025-02-03 09:00:00,95339.99,95950.68,95222.03,95277.0,2095.8384
2025-02-03 10:00:00,95277.0,95725.25,94799.29,95702.67,1312.01995
2025-02-03 11:00:00,95702.68,95716.21,94953.6,95107.89,1052.64002
2025-02-03 12:00:00,95107.89,95625.0,94757.22,94764.01,1513.6591
2025-02-03 13:00:00,94764.01,95400.0,94367.92,94664.51,1688.0573
2025-02-03 14:00:00,94664.52,96702.12,94131.14,96589.5,4472.01696
2025-02-03 15:00:00,96589.5,99500.0,96190.47,98842.0,6474.82871
2025-02-03 16:00:00,98842.0,99041.89,98164.0,98543.08,2895.80358
2025-02-03 17:00:00,98543.08,99313.09,98038.58,99206.38,2550.55263
2025-02-03 18:00:00,99206.38,99943.63,98941.17,99816.05,2002.92563
2025-02-03 19:00:00,99816.05,101880.0,99576.02,101880.0,3045.16271
2025-02-03 20:00:00,101879.99,101951.82,100980.0,101083.0,2835.10342
2025-02-03 21:00:00,101081.4,101978.84,100918.0,101802.55,1241.22572
2025-02-03 22:00:00,101802.56,102500.01,101479.14,101695.62,1708.85442
2025-02-03 23:00:00,101695.62,101827.98,101270.49,101328.52,931.11451
2025-02-04 00:00:00,101328.51,101660.94,100985.09,101058.01,998.44302
2025-02-04 01:00:00,101058.01,101732.31,100743.33,101382.68,1233.14083
2025-02-04 02:00:00,101382.69,101435.66,100804.54,100839.99,759.92949
2025-02-04 03:00:00,100839.99,101021.78,100534.03,100629.7,836.28422
2025-02-04 04:00:00,100629.7,100764.11,100009.97,100053.12,1381.80512
2025-02-04 05:00:00,100053.11,100094.09,98229.82,98865.99,3289.06115
2025-02-04 06:00:00,98866.0,99673.6,98838.28,99367.58,1435.3911
2025-02-04 07:00:00,99367.58,99473.85,98316.27,98448.02,1388.95315
2025-02-04 08:00:00,98448.01,98730.8,97860.0,98304.34,1752.20972
2025-02-04 09:00:00,98304.35,98809.18,98271.73,98338.23,985.16981
2025-02-04 10:00:00,98338.23,98976.96,98338.22,98779.91,824.21046
2025-02-04 11:00:00,98779.91,99445.17,98742.47,98967.7,977.64392
2025-02-04 12:00:00,98967.7,99789.0,98967.7,99362.04,1083.80926
2025-02-04 13:00:00,99362.04,99545.35,98958.9,99007.22,1220.15944
2025-02-04 14:00:00,99007.22,100415.0,98561.48,99984.72,3030.76129
2025-02-04 15:00:00,99984.72,100223.38,98275.98,99347.19,3087.63726
2025-02-04 16:00:00,99347.18,99949.5,99028.46,99043.48,1429.42951
2025-02-04 17:00:00,99043.48,99613.25,98829.64,99168.35,1585.36646
2025-02-04 18:00:00,99168.35,99566.66,98778.58,99415.2,900.05624
2025-02-04 19:00:00,99415.2,100777.93,98782.6,98859.77,2703.09828
2025-02-04 20:00:00,98859.78,99444.02,97965.63,98652.18,3369.18259
2025-02-04 21:00:00,98652.18,98673.86,96422.0,96514.47,2950.3372
2025-02-04 22:00:00,96514.47,97967.4,96150.0,97691.2,2046.93005
2025-02-04 23:00:00,97691.2,98224.97,97473.32,97763.13,998.9774
2025-02-05 00:00:00,97763.14,98390.7,97711.7,98274.01,760.72898
2025-02-05 01:00:00,98274.01,98930.44,97662.18,97849.82,1269.69391
2025-02-05 02:00:00,97849.81,98192.0,97131.43,97993.99,1357.7834
2025-02-05 03:00:00,97994.0,98324.16,97771.82,98040.0,651.17813
2025-02-05 04:00:00,98040.01,98332.41,97916.02,98046.0,624.88451
2025-02-05 05:00:00,98045.99,98300.0,97681.53,98138.4,775.46553
2025-02-05 06:00:00,98138.4,98222.0,97559.12,97652.0,913.99827
2025-02-05 07:00:00,97652.0,97984.53,97352.77,97864.43,919.15325
2025-02-05 08:00:00,97864.43,98038.0,97572.0,97634.24,516.01346
2025-02-05 09:00:00,97634.25,97970.61,97257.05,97405.61,787.76544
2025-02-05 10:00:00,97405.61,98040.71,97348.3,97734.96,916.77973
2025-02-05 11:00:00,97734.97,98256.0,97708.0,98198.0,908.03831
2025-02-05 12:00:00,98198.0,98710.38,97992.0,98057.61,1291.30146
2025-02-05 13:00:00,98057.62,98683.82,97941.6,98570.01,801.11162
2025-02-05 14:00:00,98570.0,99149.0,98121.81,98292.27,1394.10911
2025-02-05 15:00:00,98292.27,98550.0,97734.69,98116.24,1705.48267
2025-02-05 16:00:00,98116.24,98277.02,97326.99,97974.01,1327.04092
2025-02-05 17:00:00,97974.01,98256.36,97349.98,97550.74,1048.82805
2025-02-05 18:00:00,97550.12,97700.0,96517.22,96723.66,1407.67838
2025-02-05 19:00:00,96723.66,97519.54,96500.0,97370.0,1038.45413
2025-02-05 20:00:00,97370.0,97706.37,96870.39,97323.39,1258.92036
2025-02-05 21:00:00,97323.4,97532.61,96769.23,96904.11,1234.05224
2025-02-05 22:00:00,96904.11,97047.89,96241.12,96445.63,2445.99875
2025-02-05 23:00:00,96445.64,96853.57,96155.0,96612.43,878.84383
2025-02-06 00:00:00,96612.44,96999.26,96430.78,96826.96,983.4744
2025-02-06 01:00:00,96826.97,97218.84,96639.65,97159.68,631.64258
2025-02-06 02:00:00,97159.69,97458.02,97103.47,97364.08,505.10172
2025-02-06 03:00:00,97364.09,97493.07,97073.36,97355.67,431.93324
2025-02-06 04:00:00,97355.66,97860.85,97273.71,97617.01,450.85205
2025-02-06 05:00:00,97617.02,97885.99,97600.0,97831.47,382.19163
2025-02-06 06:00:00,97831.47,98436.61,97704.0,98386.89,681.94765
2025-02-06 07:00:00,98386.9,98386.9,98012.73,98195.61,560.4693
2025-02-06 08:00:00,98195.6,98321.84,97910.01,98128.43,415.07048
2025-02-06 09:00:00,98128.42,98725.16,98110.7,98614.41,732.24998
2025-02-06 10:00:00,98614.4,99040.0,98614.4,99013.3,796.00614
2025-02-06 11:00:00,99013.3,99120.0,98405.0,98877.99,786.10715
2025-02-06 12:00:00,98877.99,99040.09,98283.45,98346.09,860.66993
2025-02-06 13:00:00,98346.09,98783.4,98166.7,98604.5,908.47146
2025-02-06 14:00:00,98604.5,98924.09,97795.76,97835.98,1875.16497
2025-02-06 15:00:00,97835.98,98064.34,96930.17,97333.09,2557.26573
2025-02-06 16:00:00,97333.09,97547.71,96400.0,96586.96,1720.11273
2025-02-06 17:00:00,96586.96,97188.16,96340.81,96715.35,1010.11114
2025-02-06 18:00:00,96715.35,96837.19,95888.0,96316.84,1582.11331
2025-02-06 19:00:00,96316.83,96945.85,95676.64,95983.0,1722.2224
2025-02-06 20:00:00,95982.99,97093.5,95800.0,96926.63,1109.34467
2025-02-06 21:00:00,96926.63,96944.16,96093.35,96807.43,1623.48129
2025-02-06 22:00:00,96807.43,96959.99,96154.7,96959.99,682.05363
2025-02-06 23:00:00,96959.99,96959.99,96202.98,96554.35,507.14647
2025-02-07 00:00:00,96554.35,96928.0,96409.65,96507.75,899.43427
2025-02-07 01:00:00,96507.76,97805.6,96505.33,97404.01,938.87169
2025-02-07 02:00:00,97404.01,97621.59,97047.59,97575.85,921.02017
